cookie_name,top_level_etld,hold_id,unique_ok,similarity_ok,passed_checkin,source_file
_ga,mcgill.ca,False,False,False,False,potential_tracking_cookies_000000000000.csv
__lt__cid,mechacomic.jp,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_XDSH581J75,mechacomic.jp,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ig,mechacomic.jp,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ttp,mechacomic.jp,False,False,False,False,potential_tracking_cookies_000000000000.csv
ttcsid,mechacomic.jp,False,False,False,False,potential_tracking_cookies_000000000000.csv
ttcsid_C827BVVQNQSIS07TOVRG,mechacomic.jp,False,False,False,False,potential_tracking_cookies_000000000000.csv
ttcsid_CMB95TBC77UATDRCHAJG,mechacomic.jp,False,False,False,False,potential_tracking_cookies_000000000000.csv
ttcsid_CMB96OJC77U4KPGKKS70,mechacomic.jp,False,False,False,False,potential_tracking_cookies_000000000000.csv
_biz_uid,medallia.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_mkto_trk,medallia.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,mediaexpert.pl,False,False,True,True,potential_tracking_cookies_000000000000.csv
_snrs_p,mediaexpert.pl,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,mediafire.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
amplitude_testmediafire.com,mediafire.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
cf_clearance,mediafire.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
apiDomain_3_AEqz9yB3cfIGhPz-eTIo1QaMkmJL6d2kp-RypQnJvtv4TRaZqnGKZbViAYVjFmVM,mediaset.it,False,False,False,False,potential_tracking_cookies_000000000000.csv
mds_publisher_id,mediaset.it,True,True,True,True,potential_tracking_cookies_000000000000.csv
_ga,mediavine.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_RNZFG3S5SD,mediavine.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
hubspotutk,mediavine.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OTGPPConsent,medicalnewstoday.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,medicalnewstoday.com,False,False,True,True,potential_tracking_cookies_000000000000.csv
_ga,medicalnewstoday.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ttp,medicalnewstoday.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_uetvid,medicalnewstoday.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
chsn_cnsnt,medicalnewstoday.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
cohsn_xs_id,medicalnewstoday.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
dmd-tag,medicalnewstoday.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
tglr_anon_id,medicalnewstoday.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
tglr_http_only,medicalnewstoday.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
tglr_tenant_id,medicalnewstoday.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
ttcsid,medicalnewstoday.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
CONSENTMGR,medicare.gov,False,False,False,False,potential_tracking_cookies_000000000000.csv
TAPID,medicare.gov,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,medicare.gov,False,False,False,False,potential_tracking_cookies_000000000000.csv
utag_main,medicare.gov,False,False,False,False,potential_tracking_cookies_000000000000.csv
AMCV_16AD4362526701720A490D45%40AdobeOrg,medicinenet.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,medicinenet.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
gtinfo,medicinenet.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
s_ecid,medicinenet.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
ui,medicinenet.com,False,False,True,True,potential_tracking_cookies_000000000000.csv
AMCV_16AD4362526701720A490D45%40AdobeOrg,medscape.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
JSESSIONID,medscape.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
aam,medscape.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
mednet,medscape.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
medpermgl,medscape.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
JSESSIONID,medsci.cn,True,True,True,True,potential_tracking_cookies_000000000000.csv
gr_user_id,medsci.cn,False,False,False,False,potential_tracking_cookies_000000000000.csv
OptanonConsent,medtronic.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
coveo_visitorId,medtronic.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
s_ppv,medtronic.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_hjSessionUser_117538,meetcircle.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_sp_id.c36d,meetcircle.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_0Y76V1SVR3,memfault.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
nabExperimentsWithPageViews,memfault.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,menards.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
emailBanner,menards.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
TS018f8880,menoramivt.co.il,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,menoramivt.co.il,False,False,False,False,potential_tracking_cookies_000000000000.csv
dtPC,menoramivt.co.il,False,True,False,True,potential_tracking_cookies_000000000000.csv
rxVisitor,menoramivt.co.il,False,False,False,False,potential_tracking_cookies_000000000000.csv
rxvt,menoramivt.co.il,False,True,False,True,potential_tracking_cookies_000000000000.csv
FPID,menshealth.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
OTGPPConsent,menshealth.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_HFID,menshealth.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga,menshealth.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_8675309,menshealth.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_B0YZ69T7T8,menshealth.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_gd1747400949093,menshealth.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_parsely_visitor,menshealth.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
location_data,menshealth.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
mosb,menshealth.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
optimizely-user-attributes,menshealth.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
optimizely-user-id,menshealth.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
pls_client_id,menshealth.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
BCSessionID,mentalfloss.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga,mentalfloss.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_YWL1X3W65J,mentalfloss.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
mm-session-id,mentalfloss.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
mm-user-id,mentalfloss.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_d2id,mercadolibre.com.ar,True,True,True,True,potential_tracking_cookies_000000000000.csv
_csrf,mercadopago.com.br,False,False,False,False,potential_tracking_cookies_000000000000.csv
_d2id,mercadopago.com.br,False,False,False,False,potential_tracking_cookies_000000000000.csv
_hjSessionUser_492923,mercadopago.com.br,False,False,False,False,potential_tracking_cookies_000000000000.csv
ttcsid,mercadopago.com.br,False,True,False,True,potential_tracking_cookies_000000000000.csv
ttcsid_CU409KRC77U5T1OVP8KG,mercadopago.com.br,True,True,True,True,potential_tracking_cookies_000000000000.csv
BCRevision_1747404255517,mercurynews.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
BCRevision_1747436619846,mercurynews.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_iiq_fdata,merkur.de,False,False,False,False,potential_tracking_cookies_000000000000.csv
_sp_id.0252,merkur.de,False,True,False,True,potential_tracking_cookies_000000000000.csv
_sp_root_domain_test_1747310712566,merkur.de,False,False,False,False,potential_tracking_cookies_000000000000.csv
_sp_root_domain_test_1747316323036,merkur.de,False,False,False,False,potential_tracking_cookies_000000000000.csv
ab.storage.deviceId.589887d8-279a-4bd2-9245-c6a59c63a9b6,merkur.de,False,True,False,True,potential_tracking_cookies_000000000000.csv
ab.storage.sessionId.589887d8-279a-4bd2-9245-c6a59c63a9b6,merkur.de,False,True,False,True,potential_tracking_cookies_000000000000.csv
cua_uuid,merkur.de,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga,merriam-webster.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_CHTYHGKRNY,merriam-webster.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_M7RZHNRRPK,merriam-webster.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_li_dcdm_c,merriam-webster.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_scor_uid,merriam-webster.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
connectId,merriam-webster.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
krg_uid,merriam-webster.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
mds_publisher_id,meteo.it,True,True,True,True,potential_tracking_cookies_000000000000.csv
FCNEC,metro.co.uk,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_MYFQ9GLWWV,metro.co.uk,False,True,False,True,potential_tracking_cookies_000000000000.csv
permutive-id,metro.co.uk,False,False,False,False,potential_tracking_cookies_000000000000.csv
sailthru_visitor,metro.co.uk,True,True,True,True,potential_tracking_cookies_000000000000.csv
_hjSessionUser_3298791,metrocuadrado.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
mbox,metrocuadrado.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
___nrbi,metropoles.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
___nrbic,metropoles.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,metropoles.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_DYWB0RFZ51,metropoles.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_JKHLW29XV9,metropoles.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ga_RGEMRWWKHW,metropoles.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
_ttuu.s,metropoles.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
compass_uid,metropoles.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
nav93402,metropoles.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
tt.u,metropoles.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_abck,mexc.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga,mexc.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_L6XJCQTK75,mexc.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ym_d,mexc.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
AMCV_C5E7148954EA18A10A4C98BC%40AdobeOrg,mheducation.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
OptanonConsent,mheducation.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_FFKYW5S6V3,mheducation.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ga_FLEHK5F07H,mheducation.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
s_ppv,mheducation.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
_ot_last_time,mi.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
xmuuid,mi.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
_ga,miami.edu,False,False,False,False,potential_tracking_cookies_000000000000.csv
dtCookiee19m35y4,miami.edu,False,True,False,True,potential_tracking_cookies_000000000000.csv
dtPCe19m35y4,miami.edu,True,True,True,True,potential_tracking_cookies_000000000000.csv
rxvte19m35y4,miami.edu,False,True,False,True,potential_tracking_cookies_000000000000.csv
cqcid,michaelkors.de,False,False,False,False,potential_tracking_cookies_000000000000.csv
s_ppv,michaelkors.de,False,False,False,False,potential_tracking_cookies_000000000000.csv
AMCV_EA76ADE95776D2EC7F000101%40AdobeOrg,microsoft.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
ApplicationGatewayAffinityCORS,microsoft.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
EXPID,microsoft.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
GRNID,microsoft.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
LiSESSIONID,microsoft.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
MC1,microsoft.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
MSPRequ,microsoft.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
MicrosoftApplicationsTelemetryDeviceId,microsoft.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
_clck,microsoft.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
ai_user,microsoft.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
com.adobe.alloy.getTld,microsoft.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
mbox,microsoft.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
oref,microsoft.com,False,True,False,True,potential_tracking_cookies_000000000000.csv
uaid,microsoft.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
CkTst,microsoftonline.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
MicrosoftApplicationsTelemetryDeviceId,microsoftonline.com,True,True,True,True,potential_tracking_cookies_000000000000.csv
_cfuvid,mikmak.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
visitor_id957822,mikmak.com,False,False,False,False,potential_tracking_cookies_000000000000.csv
ASPSESSIONIDSSQBRBTQ,milliyet.com.tr,False,False,False,False,potential_tracking_cookies_000000000000.csv
